Time(IST),prs(m)
2024-01-09 06:30:00+05:30,1.0931185338276825
2024-01-09 07:30:00+05:30,0.9877580818576434
2024-01-09 08:30:00+05:30,0.7884492870107163
2024-01-09 09:30:00+05:30,0.542342271292089
2024-01-09 10:30:00+05:30,0.3118292063504328
2024-01-09 11:30:00+05:30,0.15882223516569358
2024-01-09 12:30:00+05:30,0.12870931059248608
2024-01-09 13:30:00+05:30,0.23811264390432155
2024-01-09 14:30:00+05:30,0.4696819892723596
2024-01-09 15:30:00+05:30,0.775413306922194
2024-01-09 16:30:00+05:30,1.0878250457566798
2024-01-09 17:30:00+05:30,1.3362973472308286
2024-01-09 18:30:00+05:30,1.4645079389030387
2024-01-09 19:30:00+05:30,1.444546821492284
2024-01-09 20:30:00+05:30,1.2840681025138034
2024-01-09 21:30:00+05:30,1.0245608088744051
2024-01-09 22:30:00+05:30,0.7310635247580508
2024-01-09 23:30:00+05:30,0.4758417250241755
2024-01-10 00:30:00+05:30,0.32012668337551176
2024-01-10 01:30:00+05:30,0.2985650702595899
2024-01-10 02:30:00+05:30,0.4103918941637684
2024-01-10 03:30:00+05:30,0.6196626805476092
2024-01-10 04:30:00+05:30,0.8645803032278809
2024-01-10 05:30:00+05:30,1.0736110756665704
2024-01-10 06:30:00+05:30,1.1843057894040174
2024-01-10 07:30:00+05:30,1.1599903701529064
2024-01-10 08:30:00+05:30,0.999975406378981
2024-01-10 09:30:00+05:30,0.7405461574105787
2024-01-10 10:30:00+05:30,0.44633483133055024
2024-01-10 11:30:00+05:30,0.19415199762601149
2024-01-10 12:30:00+05:30,0.0533282917354698
2024-01-10 13:30:00+05:30,0.06757596654992917
2024-01-10 14:30:00+05:30,0.2430621523814925
2024-01-10 15:30:00+05:30,0.5458569792918415
2024-01-10 16:30:00+05:30,0.9095576957687094
2024-01-10 17:30:00+05:30,1.2512915170080485
2024-01-10 18:30:00+05:30,1.4921302272125996
2024-01-10 19:30:00+05:30,1.5767712906445088
2024-01-10 20:30:00+05:30,1.4874677063527406
2024-01-10 21:30:00+05:30,1.2486041469059992
2024-01-10 22:30:00+05:30,0.9206707763342591
2024-01-10 23:30:00+05:30,0.5850841567738702
2024-01-11 00:30:00+05:30,0.32365766670397905
2024-01-11 01:30:00+05:30,0.19792428848872903
2024-01-11 02:30:00+05:30,0.23359365888569403
2024-01-11 03:30:00+05:30,0.4141501628473632
2024-01-11 04:30:00+05:30,0.6852846207345674
2024-01-11 05:30:00+05:30,0.9690838891318564
2024-01-11 06:30:00+05:30,1.1843876665390973
2024-01-11 07:30:00+05:30,1.2681084368277566
2024-01-11 08:30:00+05:30,1.1920211888679657
2024-01-11 09:30:00+05:30,0.9706499670480843
2024-01-11 10:30:00+05:30,0.6581323948871163
2024-01-11 11:30:00+05:30,0.33476125718065375
2024-01-11 12:30:00+05:30,0.08656453686697531
2024-01-11 13:30:00+05:30,-0.016893380376498658
2024-01-11 14:30:00+05:30,0.05919895968106791
2024-01-11 15:30:00+05:30,0.30525793870798457
2024-01-11 16:30:00+05:30,0.6688735179146783
2024-01-11 17:30:00+05:30,1.067303162014372
2024-01-11 18:30:00+05:30,1.4078073238358508
2024-01-11 19:30:00+05:30,1.6107135360256641
2024-01-11 20:30:00+05:30,1.6293614866506647
2024-01-11 21:30:00+05:30,1.461838297397849
2024-01-11 22:30:00+05:30,1.1514771503363064
2024-01-11 23:30:00+05:30,0.7759425897810096
2024-01-12 00:30:00+05:30,0.42763670470826276
2024-01-12 01:30:00+05:30,0.1903867488426962
2024-01-12 02:30:00+05:30,0.11834282490828399
2024-01-12 03:30:00+05:30,0.22246993720972555
2024-01-12 04:30:00+05:30,0.46809437682860755
2024-01-12 05:30:00+05:30,0.784146862172932
2024-01-12 06:30:00+05:30,1.0817521547847084
2024-01-12 07:30:00+05:30,1.27741310506954
2024-01-12 08:30:00+05:30,1.3148441005470728
2024-01-12 09:30:00+05:30,1.1798351486891403
2024-01-12 10:30:00+05:30,0.9042955279361383
2024-01-12 11:30:00+05:30,0.5583874561162965
2024-01-12 12:30:00+05:30,0.23271151332715057
2024-01-12 13:30:00+05:30,0.015065786136098097
2024-01-12 14:30:00+05:30,-0.03228781326927573
2024-01-12 15:30:00+05:30,0.11098063604239618
2024-01-12 16:30:00+05:30,0.41744604379807065
2024-01-12 17:30:00+05:30,0.8182280058983709
2024-01-12 18:30:00+05:30,1.2198726917237717
2024-01-12 19:30:00+05:30,1.5275699497992683
2024-01-12 20:30:00+05:30,1.668829330694495
2024-01-12 21:30:00+05:30,1.6116055559634996
2024-01-12 22:30:00+05:30,1.372264090542527
2024-01-12 23:30:00+05:30,1.0113559229821083
2024-01-13 00:30:00+05:30,0.6182705521696954
2024-01-13 01:30:00+05:30,0.28866645430383264
2024-01-13 02:30:00+05:30,0.10041594811223095
2024-01-13 03:30:00+05:30,0.09417650218454568
2024-01-13 04:30:00+05:30,0.26351676481541814
2024-01-13 05:30:00+05:30,0.55708496094394
2024-01-13 06:30:00+05:30,0.8922331031088944
2024-01-13 07:30:00+05:30,1.1765879439236235
